,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain,model,chords
2318,"[30, 54]",,2.0,,18,20.0,26,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258
2319,"[30, 54]",,2.0,,19,20.0,35,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258
2320,"[30, 54]",,2.0,,0,20.0,16,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2321,,,,,1,20.0,32,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2322,,,,,2,20.0,33,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2323,,,,,3,20.0,5,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2324,"[30, 54]",,2.0,,4,20.0,15,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2325,"[30, 54]",,2.0,,5,20.0,22,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2326,,,,,6,20.0,22,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2327,"[30, 54]",,2.0,,7,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2328,"[30, 54]",,2.0,,8,20.0,32,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2329,"[30, 54]",,2.0,,9,20.0,33,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2330,"[30, 54]",,2.0,,10,20.0,59,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2331,"[30, 54]",,2.0,,11,20.0,29,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2332,,,,,12,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2333,"[30, 54]",,2.0,,13,20.0,19,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2334,,,,,14,20.0,53,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2335,"[30, 54]",,2.0,,15,20.0,51,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2336,,,,,16,20.0,17,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2337,"[30, 54]",,2.0,,17,20.0,2,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2338,"[30, 54]",,2.0,,18,20.0,35,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2339,"[30, 54]",,2.0,,19,20.0,21,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69510-1111-297
2340,"[30, 54]",,2.0,,0,20.0,5,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2341,"[30, 54]",,2.0,,1,20.0,51,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2342,"[30, 54]",,2.0,,2,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2343,,,,,3,20.0,39,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2344,,,,,4,20.0,50,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2345,"[30, 54]",,2.0,,5,20.0,39,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2346,,,,,6,20.0,55,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2347,"[30, 54]",,2.0,,7,20.0,39,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2348,"[30, 54]",,2.0,,8,20.0,6,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2349,,,,,9,20.0,31,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2350,,,,,10,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2351,"[30, 54]",,2.0,,11,20.0,52,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2352,,,,,12,20.0,45,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2353,,,,,13,20.0,18,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2354,"[30, 54]",,2.0,,14,20.0,8,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2355,"[30, 54]",,2.0,,15,20.0,31,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2356,,,,,16,20.0,16,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2357,"[30, 54]",,2.0,,17,20.0,57,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2358,,,,,18,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2359,"[30, 54]",,2.0,,19,20.0,0,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-44104-1111-239
2360,"[30, 54]",,2.0,,0,20.0,2,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2361,"[30, 54]",,2.0,,1,20.0,52,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2362,,,,,2,20.0,1,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2363,,,,,3,20.0,29,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2364,"[30, 54]",,2.0,,4,20.0,10,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2365,"[30, 54]",,2.0,,5,20.0,13,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2366,"[30, 54]",,2.0,,6,20.0,37,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2367,"[30, 54]",,2.0,,7,20.0,38,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2368,,,,,8,20.0,28,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2369,"[30, 54]",,2.0,,9,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2370,"[30, 54]",,2.0,,10,20.0,8,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2371,,,,,11,20.0,51,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2372,,,,,12,20.0,55,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2373,"[30, 54]",,2.0,,13,20.0,47,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2374,,,,,14,20.0,0,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2375,,,,,15,20.0,34,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2376,,,,,16,20.0,56,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2377,"[30, 54]",,2.0,,17,20.0,22,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2378,"[30, 54]",,2.0,,18,20.0,51,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2379,,,,,19,20.0,29,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-48203-1111-251
2380,,,,,0,20.0,30,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2381,"[30, 54]",,2.0,,1,20.0,41,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2382,"[30, 54]",,2.0,,2,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2383,,,,,3,20.0,5,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2384,"[30, 54]",,2.0,,4,20.0,3,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2385,"[30, 54]",,2.0,,5,20.0,44,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2386,,,,,6,20.0,10,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2387,"[30, 54]",,2.0,,7,20.0,49,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2388,"[30, 54]",,2.0,,8,20.0,41,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2389,"[30, 54]",,2.0,,9,20.0,51,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2390,"[30, 54]",,2.0,,10,20.0,13,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2391,,,,,11,20.0,9,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2392,,,,,12,20.0,14,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2393,"[30, 54]",,2.0,,13,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2394,,,,,14,20.0,57,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2395,,,,,15,20.0,45,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2396,"[30, 54]",,2.0,,16,20.0,20,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2397,"[30, 54]",,2.0,,17,20.0,37,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2398,,,,,18,20.0,43,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2399,,,,,19,20.0,43,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-71607-1111-307
2400,"[30, 54]",,2.0,,0,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2401,,,,,1,20.0,57,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2402,,,,,2,20.0,34,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2403,"[30, 54]",,2.0,,3,20.0,30,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2404,"[30, 54]",,2.0,,4,20.0,3,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2405,,,,,5,20.0,20,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2406,,,,,6,20.0,18,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2407,"[30, 54]",,2.0,,7,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2408,"[30, 54]",,2.0,,8,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2409,,,,,9,20.0,35,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2410,"[30, 54]",,2.0,,10,20.0,39,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2411,"[30, 54]",,2.0,,11,20.0,43,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2412,,,,,12,20.0,4,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2413,,,,,13,20.0,54,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2414,"[30, 54]",,2.0,,14,20.0,18,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2415,,,,,15,20.0,10,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2416,,,,,16,20.0,12,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2417,,,,,17,20.0,8,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2418,,,,,18,20.0,4,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2419,,,,,19,20.0,45,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67412-1111-286
2420,,,,,0,20.0,53,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2421,"[30, 54]",,2.0,,1,20.0,46,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2422,,,,,2,20.0,52,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2423,,,,,3,20.0,55,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2424,"[30, 54]",,2.0,,4,20.0,45,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2425,,,,,5,20.0,45,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2426,"[30, 54]",,2.0,,6,20.0,41,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2427,"[30, 54]",,2.0,,7,20.0,29,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2428,,,,,8,20.0,43,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2429,,,,,9,20.0,5,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2430,"[30, 54]",,2.0,,10,20.0,59,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2431,"[30, 54]",,2.0,,11,20.0,33,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2432,"[30, 54]",,2.0,,12,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2433,"[30, 54]",,2.0,,13,20.0,21,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2434,"[30, 54]",,2.0,,14,20.0,52,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2435,,,,,15,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2436,,,,,16,20.0,15,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2437,"[30, 54]",,2.0,,17,20.0,18,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2438,,,,,18,20.0,46,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2439,"[30, 54]",,2.0,,19,20.0,18,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-69605-1111-305
2440,"[30, 54]",,2.0,,0,20.0,10,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2441,,,,,1,20.0,15,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2442,"[30, 54]",,2.0,,2,20.0,47,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2443,"[30, 54]",,2.0,,3,20.0,17,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2444,,,,,4,20.0,3,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2445,,,,,5,20.0,53,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2446,,,,,6,20.0,56,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2447,,,,,7,20.0,28,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2448,"[30, 54]",,2.0,,8,20.0,12,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2449,,,,,9,20.0,14,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2450,"[30, 54]",,2.0,,10,20.0,44,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2451,"[30, 54]",,2.0,,11,20.0,1,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2452,"[30, 54]",,2.0,,12,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2453,,,,,13,20.0,13,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2454,,,,,14,20.0,57,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2455,,,,,15,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2456,,,,,16,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2457,,,,,17,20.0,11,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2458,,,,,18,20.0,51,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2459,"[30, 54]",,2.0,,19,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-58403-1111-277
2460,"[30, 54]",,2.0,,0,20.0,55,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2461,,,,,1,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2462,,,,,2,20.0,14,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2463,"[30, 54]",,2.0,,3,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2464,,,,,4,20.0,59,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2465,"[30, 54]",,2.0,,5,20.0,40,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2466,"[30, 54]",,2.0,,6,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2467,"[30, 54]",,2.0,,7,20.0,57,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2468,,,,,8,20.0,42,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2469,"[30, 54]",,2.0,,9,20.0,37,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2470,"[30, 54]",,2.0,,10,20.0,17,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2471,"[30, 54]",,2.0,,11,20.0,52,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2472,"[30, 54]",,2.0,,12,20.0,46,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2473,"[30, 54]",,2.0,,13,20.0,29,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2474,"[30, 54]",,2.0,,14,20.0,9,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2475,"[30, 54]",,2.0,,15,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2476,,,,,16,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2477,,,,,17,20.0,17,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2478,,,,,18,20.0,48,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2479,,,,,19,20.0,23,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-61406-1111-280
2480,"[30, 54]",,2.0,,0,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2481,,,,,1,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2482,"[30, 54]",,2.0,,2,20.0,43,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2483,,,,,3,20.0,37,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2484,,,,,4,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2485,,,,,5,20.0,53,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2486,"[30, 54]",,2.0,,6,20.0,31,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2487,"[30, 54]",,2.0,,7,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2488,"[30, 54]",,2.0,,8,20.0,58,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2489,"[30, 54]",,2.0,,9,20.0,53,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2490,,,,,10,20.0,41,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2491,"[30, 54]",,2.0,,11,20.0,22,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2492,,,,,12,20.0,38,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2493,,,,,13,20.0,31,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2494,,,,,14,20.0,11,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2495,,,,,15,20.0,30,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2496,"[30, 54]",,2.0,,16,20.0,10,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2497,,,,,17,20.0,26,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2498,"[30, 54]",,2.0,,18,20.0,14,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2499,,,,,19,20.0,54,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-68509-1111-296
2500,,,,,0,20.0,18,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2501,"[30, 54]",,2.0,,1,20.0,59,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2502,,,,,2,20.0,29,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2503,"[30, 54]",,2.0,,3,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2504,,,,,4,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2505,"[30, 54]",,2.0,,5,20.0,50,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2506,,,,,6,20.0,25,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2507,,,,,7,20.0,12,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2508,,,,,8,20.0,21,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2509,"[30, 54]",,2.0,,9,20.0,14,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2510,"[30, 54]",,2.0,,10,20.0,22,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2511,"[30, 54]",,2.0,,11,20.0,34,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2512,"[30, 54]",,2.0,,12,20.0,49,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2513,,,,,13,20.0,29,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2514,,,,,14,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2515,,,,,15,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2516,"[30, 54]",,2.0,,16,20.0,47,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2517,"[30, 54]",,2.0,,17,20.0,10,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2518,,,,,18,20.0,51,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2519,"[30, 54]",,2.0,,19,20.0,31,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-67603-1111-303
2520,"[30, 54]",,2.0,,0,20.0,6,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-76612-1111-312
2521,,,,,1,20.0,25,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-76612-1111-312
2522,,,,,2,20.0,26,,,,,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-76612-1111-312
2523,,,,,3,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-76612-1111-312
2524,,,,,4,20.0,52,0.4,3.0,0.8,0.5,50,100,3,Ibanez Power Strat Clean Bridge HU,G53-76612-1111-312
