,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain,model,chords
2146,"[30, 54]",,2.0,,6,20.0,36.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2147,"[30, 54]",,2.0,,7,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2148,,,,,8,20.0,60.0,0.4,3.0,0.8,0.5,100.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2149,,,,,9,,,0.4,3.0,0.8,0.5,97.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2150,"[30, 54]",,2.0,,10,20.0,33.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2151,,,,,11,,,,,,,82.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2152,"[30, 54]",,2.0,,12,20.0,35.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2153,,,,,13,,,,,,,100.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2154,"[30, 54]",,2.0,,14,20.0,59.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2155,,,,,15,,,0.4,3.0,0.8,0.5,68.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2156,"[30, 54]",,2.0,,16,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2157,"[30, 54]",,2.0,,17,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2158,"[30, 54]",,2.0,,18,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2159,"[30, 54]",,2.0,,19,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61502-1111-211_powerchords_root_61_68_73
2160,"[30, 54]",,2.0,,0,20.0,65.0,0.4,3.0,0.8,0.5,80.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2161,"[30, 54]",,2.0,,1,,,,,,,94.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2162,"[30, 54]",,2.0,,2,,,0.4,3.0,0.8,0.5,79.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2163,"[30, 54]",,2.0,,3,,,,,,,81.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2164,"[30, 54]",,2.0,,4,20.0,55.0,0.4,3.0,0.8,0.5,52.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2165,"[30, 54]",,2.0,,5,20.0,36.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2166,"[30, 54]",,2.0,,6,20.0,27.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2167,,,,,7,20.0,33.0,0.4,3.0,0.8,0.5,56.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2168,,,,,8,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2169,,,,,9,20.0,49.0,,,,,70.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2170,,,,,10,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2171,"[30, 54]",,2.0,,11,,,,,,,96.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2172,,,,,12,20.0,56.0,,,,,78.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2173,"[30, 54]",,2.0,,13,,,0.4,3.0,0.8,0.5,72.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2174,,,,,14,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2175,"[30, 54]",,2.0,,15,20.0,22.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2176,,,,,16,20.0,66.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2177,,,,,17,20.0,60.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2178,,,,,18,20.0,52.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2179,"[30, 54]",,2.0,,19,20.0,26.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-50205-1111-175_powerchords_root_50_57_62
2180,,,,,0,20.0,24.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2181,"[30, 54]",,2.0,,1,,,,,,,65.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2182,"[30, 54]",,2.0,,2,20.0,42.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2183,"[30, 54]",,2.0,,3,20.0,53.0,,,,,91.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2184,"[30, 54]",,2.0,,4,20.0,22.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2185,"[30, 54]",,2.0,,5,,,,,,,54.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2186,,,,,6,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2187,"[30, 54]",,2.0,,7,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2188,"[30, 54]",,2.0,,8,20.0,55.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2189,,,,,9,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2190,"[30, 54]",,2.0,,10,20.0,45.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2191,,,,,11,20.0,25.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2192,,,,,12,20.0,65.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2193,"[30, 54]",,2.0,,13,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2194,,,,,14,20.0,45.0,,,,,58.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2195,"[30, 54]",,2.0,,15,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2196,"[30, 54]",,2.0,,16,,,0.4,3.0,0.8,0.5,59.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2197,,,,,17,20.0,41.0,,,,,55.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2198,"[30, 54]",,2.0,,18,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2199,,,,,19,20.0,34.0,,,,,77.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-58308-1111-191_powerchords_root_58_65_70
2200,"[30, 54]",,2.0,,0,20.0,31.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2201,"[30, 54]",,2.0,,1,20.0,70.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2202,"[30, 54]",,2.0,,2,,,0.4,3.0,0.8,0.5,90.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2203,,,,,3,,,,,,,92.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2204,,,,,4,20.0,61.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2205,"[30, 54]",,2.0,,5,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2206,,,,,6,,,,,,,89.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2207,,,,,7,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2208,,,,,8,20.0,56.0,,,,,80.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2209,"[30, 54]",,2.0,,9,20.0,42.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2210,"[30, 54]",,2.0,,10,,,,,,,80.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2211,,,,,11,20.0,23.0,,,,,76.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2212,"[30, 54]",,2.0,,12,20.0,57.0,0.4,3.0,0.8,0.5,100.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2213,,,,,13,20.0,68.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2214,,,,,14,20.0,41.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2215,,,,,15,,,,,,,63.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2216,,,,,16,,,0.4,3.0,0.8,0.5,89.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2217,"[30, 54]",,2.0,,17,,,0.4,3.0,0.8,0.5,81.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2218,"[30, 54]",,2.0,,18,20.0,56.0,,,,,56.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2219,"[30, 54]",,2.0,,19,20.0,32.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_52_59_64
2220,,,,,0,20.0,44.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2221,"[30, 54]",,2.0,,1,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2222,,,,,2,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2223,"[30, 54]",,2.0,,3,,,0.4,3.0,0.8,0.5,77.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2224,,,,,4,,,,,,,84.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2225,"[30, 54]",,2.0,,5,20.0,65.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2226,,,,,6,,,,,,,53.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2227,"[30, 54]",,2.0,,7,20.0,68.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2228,"[30, 54]",,2.0,,8,20.0,43.0,,,,,57.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2229,,,,,9,,,0.4,3.0,0.8,0.5,65.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2230,,,,,10,20.0,67.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2231,,,,,11,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2232,"[30, 54]",,2.0,,12,20.0,53.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2233,"[30, 54]",,2.0,,13,20.0,57.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2234,"[30, 54]",,2.0,,14,,,,,,,92.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2235,,,,,15,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2236,,,,,16,,,,,,,55.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2237,,,,,17,20.0,25.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2238,"[30, 54]",,2.0,,18,20.0,36.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2239,"[30, 54]",,2.0,,19,,,,,,,75.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_59_66_71
2240,"[30, 54]",,2.0,,0,20.0,49.0,0.4,3.0,0.8,0.5,88.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2241,"[30, 54]",,2.0,,1,20.0,50.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2242,,,,,2,20.0,30.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2243,,,,,3,20.0,30.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2244,,,,,4,20.0,36.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2245,"[30, 54]",,2.0,,5,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2246,"[30, 54]",,2.0,,6,20.0,62.0,0.4,3.0,0.8,0.5,72.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2247,,,,,7,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2248,"[30, 54]",,2.0,,8,20.0,61.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2249,"[30, 54]",,2.0,,9,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2250,,,,,10,,,0.4,3.0,0.8,0.5,93.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2251,"[30, 54]",,2.0,,11,20.0,46.0,0.4,3.0,0.8,0.5,53.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2252,"[30, 54]",,2.0,,12,20.0,60.0,,,,,84.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2253,"[30, 54]",,2.0,,13,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2254,"[30, 54]",,2.0,,14,,,,,,,59.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2255,"[30, 54]",,2.0,,15,,,0.4,3.0,0.8,0.5,66.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2256,,,,,16,20.0,35.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2257,,,,,17,20.0,49.0,,,,,100.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2258,"[30, 54]",,2.0,,18,20.0,28.0,,,,,89.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2259,"[30, 54]",,2.0,,19,20.0,48.0,,,,,51.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-63504-1111-213_powerchords_root_63_70_75
2260,"[30, 54]",,2.0,,0,20.0,30.0,,,,,71.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2261,"[30, 54]",,2.0,,1,20.0,25.0,,,,,75.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2262,"[30, 54]",,2.0,,2,20.0,28.0,,,,,87.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2263,,,,,3,,,0.4,3.0,0.8,0.5,76.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2264,"[30, 54]",,2.0,,4,20.0,33.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2265,,,,,5,,,,,,,52.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2266,,,,,6,,,,,,,71.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2267,,,,,7,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2268,,,,,8,20.0,48.0,0.4,3.0,0.8,0.5,61.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2269,,,,,9,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2270,,,,,10,20.0,68.0,0.4,3.0,0.8,0.5,87.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2271,,,,,11,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2272,,,,,12,,,0.4,3.0,0.8,0.5,80.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2273,"[30, 54]",,2.0,,13,20.0,38.0,0.4,3.0,0.8,0.5,63.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2274,,,,,14,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2275,,,,,15,,,0.4,3.0,0.8,0.5,58.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2276,,,,,16,20.0,20.0,0.4,3.0,0.8,0.5,93.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2277,"[30, 54]",,2.0,,17,,,,,,,76.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2278,,,,,18,,,,,,,73.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2279,"[30, 54]",,2.0,,19,,,,,,,68.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-61311-1111-194_powerchords_root_61_68_73
2280,"[30, 54]",,2.0,,0,20.0,22.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2281,,,,,1,,,0.4,3.0,0.8,0.5,64.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2282,,,,,2,20.0,51.0,,,,,58.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2283,"[30, 54]",,2.0,,3,,,0.4,3.0,0.8,0.5,90.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2284,,,,,4,20.0,45.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2285,,,,,5,20.0,54.0,0.4,3.0,0.8,0.5,78.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2286,,,,,6,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2287,,,,,7,20.0,30.0,0.4,3.0,0.8,0.5,75.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2288,,,,,8,,,,,,,72.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2289,"[30, 54]",,2.0,,9,20.0,57.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2290,,,,,10,,,,,,,97.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2291,,,,,11,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2292,,,,,12,20.0,47.0,,,,,57.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2293,,,,,13,20.0,50.0,0.4,3.0,0.8,0.5,50.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2294,,,,,14,20.0,59.0,0.4,3.0,0.8,0.5,59.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2295,,,,,15,20.0,64.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2296,,,,,16,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2297,,,,,17,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2298,"[30, 54]",,2.0,,18,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2299,,,,,19,20.0,36.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,G53-57402-1111-198_powerchords_root_57_64_69
2300,"[30, 54]",,2.0,,0,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2301,"[30, 54]",,2.0,,1,20.0,54.0,0.4,3.0,0.8,0.5,77.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2302,"[30, 54]",,2.0,,2,20.0,49.0,,,,,74.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2303,,,,,3,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2304,,,,,4,20.0,44.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2305,,,,,5,20.0,44.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2306,"[30, 54]",,2.0,,6,,,0.4,3.0,0.8,0.5,87.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2307,"[30, 54]",,2.0,,7,20.0,43.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2308,,,,,8,20.0,50.0,,,,,64.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2309,"[30, 54]",,2.0,,9,20.0,46.0,,,,,51.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2310,,,,,10,,,,,,,74.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2311,,,,,11,20.0,68.0,0.4,3.0,0.8,0.5,96.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2312,"[30, 54]",,2.0,,12,,,,,,,90.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2313,,,,,13,,,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2314,"[30, 54]",,2.0,,14,20.0,61.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2315,,,,,15,20.0,48.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2316,"[30, 54]",,2.0,,16,,,0.4,3.0,0.8,0.5,72.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2317,"[30, 54]",,2.0,,17,20.0,28.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2318,"[30, 54]",,2.0,,18,20.0,56.0,,,,,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2319,"[30, 54]",,2.0,,19,20.0,42.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge+Neck SC,pwch_55_62_67
2320,"[30, 54]",,2.0,,0,,,0.4,3.0,0.8,0.5,51.0,100.0,3.0,Ibanez Power Strat Clean Bridge+Neck SC,pwch_43_50_55
